"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","mon","chn","mon_grams","chn_grams","mon_sel","chn_sel","class"
1805283,"Jira","jira","",38.06667,107.66667,"P","PPL",FALSE,FALSE,2,2,1,1,"Tie"
1805587,"Jingshuizi","jingshuizi","",37.78333,105.4,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
1805786,"Jijihu","jijihu","Chi-chi-hu,Jijihu",37.7,104.7,"P","PPL",FALSE,FALSE,3,5,0,2,"Chinese"
1806247,"Jiangui","jiangui","Chien-kuei,Jiangui",39.95,106.75,"P","PPL",FALSE,TRUE,4,6,0,2,"Chinese"
1806522,"Jartai Yanhu","jartai yanhu","Cha-la-t'ai-ta-pa-su Hu,Cha-la-t’ai-ta-pa-su Hu,Charatay Dabasan Nuur,Charstai Dabasu,Chi-lan-t'ai Yen-ch'ih,Chi-lan-t’ai Yen-ch’ih,Dzhalatay-Dabs,Jartai Yanchi,Jartai Yanhu,Lake Chzhalatany Dabasukha,Ozero Chzhalatay dabasukhu",39.69528,105.64528,"H","LK",FALSE,FALSE,10,11,1,2,"Chinese"
1806523,"Jartai","jartai","Chi-lan-t'ai,Chi-lan-t’ai,Jartai,Tszilan'tay,Tszilan’tay",39.75,105.75,"P","PPL",FALSE,FALSE,4,4,1,1,"Tie"
1806526,"Jagt","jagt","",38.38333,104.9,"P","PPL",TRUE,FALSE,1,1,1,1,"Tie"
1806528,"Ingget","ingget","",38.73333,104.85,"P","PPL",FALSE,TRUE,4,4,1,1,"Tie"
1806529,"Ordos Shi","ordos shi","E'erduosi,E'erduosi Shi,E’erduosi,E’erduosi Shi,I-k'o-chao Meng,I-k’o-chao Meng,Ih Ju Meng,Ikechao League,Ikechou League,Ikhchao League,Ordos,Ordos Shi,Yeghe Jo League,Yik'echao League,Yik’echao League,e er duo si,e er duo si shi,鄂尔多斯,鄂尔多斯市",39.46142,108.80946,"A","ADM2",TRUE,FALSE,7,6,1,0,"Mongolian"
1806569,"Hut Yanchi","hut yanchi","Hu-t'un-nao-erh,Hu-t’un-nao-erh,Hut Yanchi,Hutin Nur",39.35194,105.01639,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
1806570,"Hut Yanchi","hut yanchi","Hu-t'un Yen-ch'ih,Hu-t’un Yen-ch’ih,Hut Yanchi",39.36611,105.01583,"H","LKN",FALSE,FALSE,8,9,0,1,"Chinese"
1806584,"Hutin Gol","hutin gol","Hotin Gol,Hutin Gol,K'uo-t'u-hu,K’uo-t’u-hu",38.96667,104.23333,"P","PPL",FALSE,FALSE,7,7,0,0,"Tie"
1806688,"Hun He","hun he","Hun He,Hun Ho",39.93667,111.46833,"H","STM",FALSE,FALSE,5,5,1,1,"Tie"
1806709,"Hulstai","hulstai","Hu-lu-ssu-t'ai,Hu-lu-ssu-t’ai,Hulstai",39.25,106.2,"P","PPL",TRUE,FALSE,5,3,2,0,"Mongolian"
1807016,"Hua Tolgoi","hua tolgoi","Hua Tolgoi,Huang-t'ao'lao'kai,Huang-t’ao’lao’kai",38.68009,109.3147,"P","PPL",TRUE,FALSE,7,4,4,1,"Mongolian"
1807906,"Hotong Qagan Nur","hotong qagan nur","Hotong Qagan Nur,Hu-tung-ch'a-han-nao,Hu-tung-ch’a-han-nao",39.18333,109,"H","LK",FALSE,FALSE,14,13,2,1,"Mongolian"
1807907,"Hos Burd","hos burd","Hao-ssu-pu-erh-tu,Hos Burd",39.6,104.76667,"P","PPL",TRUE,FALSE,7,4,3,0,"Mongolian"
1807909,"Horo","horo","Horo,Horo Sum,Huo-lo-su-mu",39.35,109.81667,"P","PPL",FALSE,FALSE,2,2,0,0,"Tie"
1808018,"Hongshansi","hongshansi","Hongshansi,Hung-shan-ssu",38.7,104.28333,"P","PPL",FALSE,FALSE,8,8,0,0,"Tie"
1808095,"Hong Jing","hong jing","",37.8,105.23333,"H","WLL",FALSE,FALSE,6,8,0,2,"Chinese"
1808096,"Hongjing","hongjing","",39.45,107.96667,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
1808177,"Hogjilt","hogjilt","",39.71667,107.33333,"P","PPL",FALSE,TRUE,3,4,1,2,"Chinese"
1808178,"Hobon Namag","hobon namag","Hobon Namag,K'o-pai-la-mu-ka,K’o-pai-la-mu-ka",38.66667,105.46667,"P","PPL",FALSE,FALSE,9,10,1,2,"Chinese"
1808179,"Hobo Hudag","hobo hudag","",38.98333,105.35,"P","PPL",FALSE,FALSE,8,7,2,1,"Mongolian"
1808787,"Haxat","haxat","Haxat,Hei-sha-t'u,Hei-sha-t’u",39.48333,106.35,"P","PPL",FALSE,FALSE,0,1,0,1,"Chinese"
1808790,"Hatu Hudag","hatu hudag","Ha-t'u-hu-tu-ko,Ha-t’u-hu-tu-ko,Hatu Hudag",39.61667,105.68333,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
1808791,"Hatu","hatu","",38.8,107.46667,"P","PPL",FALSE,FALSE,2,2,0,0,"Tie"
1808792,"Hatan Us","hatan us","Ha-t'eng-wu-su,Ha-t’eng-wu-su,Hatan Us",39.91667,105.66667,"P","PPL",FALSE,FALSE,6,5,1,0,"Mongolian"
1808938,"Hanggin Qi","hanggin qi","Hang-chin Ch'i,Hang-chin Ch’i,Hanggin,Hanggin Banner,Hanggin Qi,Hangjin,Hangjin Qi,hang jin,hang jin qi,杭锦,杭锦旗",40.04628,108.55413,"A","ADM3",TRUE,FALSE,7,7,1,1,"Tie"
1808990,"Halawu","halawu","",38.83333,105.86667,"P","PPL",FALSE,FALSE,4,4,0,0,"Tie"
1808994,"Haizita","haizita","",39.96667,111.16667,"P","PPL",FALSE,TRUE,2,5,0,3,"Chinese"
1809106,"Haidai","haidai","",38.73333,107.88333,"P","PPL",FALSE,TRUE,3,4,0,1,"Chinese"
1809372,"Gun Qarag","gun qarag","Gun Qarag,Gun Qirag,Kung-ch'ia-han,Kung-ch’ia-han",39.84306,107.65528,"P","PPL",FALSE,FALSE,7,5,2,0,"Mongolian"
1809374,"Gun Hudag","gun hudag","Gun Hudag,Kung-hu-tung",39.41694,102.77389,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
1809375,"Gun Hudag","gun hudag","",38.78333,105.38333,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
1809376,"Gun Hudag","gun hudag","",38.46667,105.61667,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
1811631,"Erzihao","erzihao","",39.98333,110,"P","PPL",FALSE,TRUE,3,4,1,2,"Chinese"
1811707,"Erdaohu","erdaohu","Erdaohu,Erh-tao-hu",38.06667,104.83333,"P","PPL",FALSE,FALSE,5,5,1,1,"Tie"
1811712,"Erdaochuan","erdaochuan","",37.93333,107.55,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
1811740,"Ejin Horo Qi","ejin horo qi","Ejin Horo,Ejin Horo Qi,I-chin-huo-lo Ch'i,I-chin-huo-lo Ch’i,Yijinhuoluo,Yijinhuoluo Qi,yi jin huo luo,yi jin huo luo qi,伊金霍洛,伊金霍洛旗",39.55159,109.74919,"A","ADM3",FALSE,FALSE,10,12,1,3,"Chinese"
1811745,"Ehen Hudag","ehen hudag","Ehen Hudag,O-hen-hu-tu-ko",39.63333,104.06667,"P","PPL",FALSE,FALSE,9,10,1,2,"Chinese"
1811746,"Ehen Hudag","ehen hudag","A-la-shan-yu-ch'i,A-la-shan-yu-ch’i,Alashanyou Qi,Alxa Youqi,Ehen Hudag,Ekenhu Duge Zhen,O-k'en-hu-tu-ko,O-k’en-hu-tu-ko,a la shan you qi,e ken hu dou ge,e ken hu dou ge zhen,阿拉善右旗,额肯呼都格,额肯呼都格镇",39.21074,101.66898,"P","PPLA3",FALSE,FALSE,9,10,1,2,"Chinese"
1811778,"Dustin He","dustin he","Dustin Gol,Dustin He,Tu-ssu-t'u Ho,Tu-ssu-t’u Ho",39.09278,106.87972,"H","STM",FALSE,FALSE,8,8,2,2,"Tie"
1811799,"Du’erji","du'erji","Du'erji,Durelj,Durelji,Du’erji,Tu-jih-le-chi",39.92028,104.98111,"P","PPL",FALSE,TRUE,3,3,2,2,"Tie"
1811802,"Duqingshan","duqingshan","Duqingshan,Tu-ch'ing-shan,Tu-ch’ing-shan",39.2,102.65,"P","PPL",FALSE,TRUE,7,8,1,2,"Chinese"
1811911,"Dugui Qirag","dugui qirag","Dugui Qarag,Dugui Qirag,Tu-kuei-chia-han",39.61167,108.81861,"P","PPL",FALSE,TRUE,7,7,2,2,"Tie"
1811914,"Dugarin Tohoi","dugarin tohoi","",38.16667,108.9,"P","PPL",TRUE,FALSE,12,9,3,0,"Mongolian"
1812255,"Dongsheng Qu","dongsheng qu","Dongsheng,Dongsheng Qu,Dongsheng Shi,Dongsheng Xian,Tung-sheng Hsien,dong sheng,dong sheng qu,东胜,东胜区",39.82306,110.00538,"A","ADM3",FALSE,FALSE,9,11,1,3,"Chinese"
1812256,"Dongsheng","dongsheng","DSN,Dongsheng,Dongsheng Qu,Dunshen,Tung-sheng,Tung-sheng-hsien,dong sheng,dong sheng qu,东胜,东胜区",39.81609,109.97763,"P","PPL",FALSE,FALSE,8,7,1,0,"Mongolian"
1812301,"Dongqinghu","dongqinghu","Dongqinghu,Tung-ch'ing-hu,Tung-ch’ing-hu",37.98333,104.13333,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
1813554,"Dashibian","dashibian","",37.83333,108.76667,"P","PPL",FALSE,TRUE,6,7,0,1,"Chinese"
1813615,"Darihin Sum","darihin sum","Darihin Sum,Ta-li-k'o-miao,Ta-li-k’o-miao",39.8,104.43333,"P","PPL",FALSE,FALSE,9,8,1,0,"Mongolian"
1813621,"Darbagai","darbagai","",39.96667,108.05,"P","PPL",FALSE,FALSE,6,6,0,0,"Tie"
1814148,"Dajing","dajing","",37.73333,104.3,"P","PPL",FALSE,FALSE,3,5,0,2,"Chinese"
1814438,"Dafanpu","dafanpu","",39.82417,111.16611,"P","PPL",FALSE,FALSE,3,5,0,2,"Chinese"
1814530,"Dachechang","dachechang","Dachechang,Ta-ch'e-ch'ang,Ta-ch’e-ch’ang",39.41667,101.05,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
1814575,"Dabqig","dabqig","Dabqig,Dabuchake Zhen,Ta-pu-ch'a-k'o,Ta-pu-ch'a-k'o-chen,Ta-pu-ch'an,Ta-pu-ch’a-k’o,Ta-pu-ch’a-k’o-chen,Ta-pu-ch’an,Uxin Qi,Wu-shen-ch'i,Wu-shen-ch’i,Wushen Qi,da bu cha ke,da bu cha ke zhen,wu shen qi,乌审旗,达布察克,达布察克镇",38.59278,108.84694,"P","PPL",FALSE,TRUE,2,2,1,1,"Tie"
1815298,"Chengchuan","chengchuan","Ch'eng-ch'uan-chiao-t'ang,Chengchuan,Ch’eng-ch’uan-chiao-t’ang",37.7,108.26667,"P","PPL",FALSE,FALSE,9,8,1,0,"Mongolian"
1815523,"Changtan","changtan","",39.60528,111.16,"P","PPL",FALSE,FALSE,6,6,0,0,"Tie"
1815635,"Changliushui","changliushui","",38.41667,105.7,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
1815713,"Changhu","changhu","",38.31667,104.05,"P","PPL",FALSE,FALSE,5,5,0,0,"Tie"
1816215,"Damiao","damiao","Bulag,Damiao,Harbatan",38.49361,107.22417,"P","PPL",FALSE,FALSE,4,5,0,1,"Chinese"
1816270,"Bor Huxu","bor huxu","",38.88333,107.7,"P","PPL",FALSE,TRUE,4,7,1,4,"Chinese"
1816430,"Benjing","benjing","Benjing,Pen-ching",39.38639,105.91556,"P","PPL",FALSE,FALSE,6,6,1,1,"Tie"
1816748,"Beida Shan","beida shan","",39.56667,101.2,"T","MTS",FALSE,FALSE,8,8,1,1,"Tie"
1816756,"Beidachi","beidachi","Beidachi,Pei-ta-ch'ih,Pei-ta-ch’ih",37.97111,107.46639,"P","PPL",FALSE,TRUE,5,6,1,2,"Chinese"
1816757,"Beida Chi","beida chi","Beida Chi,bei da chi,北大池",37.95849,107.44185,"H","LK",FALSE,FALSE,7,7,1,1,"Tie"
1816817,"Bayan Us","bayan us","",39.23333,107.76667,"P","PPL",FALSE,FALSE,6,6,1,1,"Tie"
1816818,"Bayan Tolgoi","bayan tolgoi","Bayan Tolgoi,Tao-lao-a-kuei Miao",39.1075,107.53917,"P","PPL",TRUE,FALSE,10,7,4,1,"Mongolian"
1816819,"Bayan Tohoi","bayan tohoi","Bayan Tohoi,Pa-yin-t'ao-hai,Pa-yin-t’ao-hai",39.18389,106.86611,"P","PPL",TRUE,FALSE,9,8,2,1,"Mongolian"
1816820,"Bayan Nur","bayan nur","Bayan Nur,Pa-yen-nao-erh",38.23333,103.93333,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
1816821,"Bayan Hot","bayan hot","A-la-shan-ch'i,A-la-shan-ch’i,A-la-shan-tso-ch'i,A-la-shan-tso-ch’i,Alashanzuo Qi,Alxa Zuoqi,Bayan Hot,Bayanhaote Zhen,Bayenhot,Bayinhot,Pa-yen-hao-t'e,Pa-yen-hao-t'e-chen,Pa-yen-hao-t'e-shih,Pa-yen-hao-t’e,Pa-yen-hao-t’e-chen,Pa-yen-hao-t’e-shih,Pa-yin-hao-t'e,Pa-yin-hao-t’e,Ting-yuan-ying,Ting-yüan-ying,Tszokhushechzhitszyuy,Tszökhushechzhitszyuy,Tzu-hu,Tzu-hu-she-chih-chu,Tzu-hu-she-chih-chü,a la shan zuo qi,ba yan hao te,ba yan hao te zhen,巴彦浩特,巴彦浩特镇,阿拉善左旗",38.83861,105.66861,"P","PPLA3",FALSE,FALSE,7,9,0,2,"Chinese"
1816826,"Bayan Borog","bayan borog","",39.36667,101.93333,"P","PPL",TRUE,FALSE,9,8,2,1,"Mongolian"
1817158,"Baldai","baldai","",39.36667,106.25,"P","PPL",TRUE,FALSE,4,2,2,0,"Mongolian"
1817250,"Baiyanjing","baiyanjing","Baiyanjing,Pai-yen-ching",39.68861,107.57556,"P","PPL",FALSE,FALSE,7,10,0,3,"Chinese"
1817624,"Baijiji","baijiji","",39.25,101.41667,"P","PPL",FALSE,TRUE,3,5,0,2,"Chinese"
1817818,"Bag Nur","bag nur","Bag Nur,Pa-han-nao",39.31,109.25778,"H","LK",FALSE,FALSE,6,4,2,0,"Mongolian"
1817819,"Bag Gaxun","bag gaxun","",39.46667,105.3,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
1817844,"Badain Jaran","badain jaran","Badain Jaran,Pa-tan-chi-lin",39.8,102.4,"P","PPL",FALSE,FALSE,10,9,2,1,"Mongolian"
1817872,"Atgain Sum","atgain sum","Atgain Sum,T'ao-li,T’ao-li",38.64111,107.01028,"P","PPL",FALSE,FALSE,8,6,2,0,"Mongolian"
1817873,"Arslan","arslan","A-se-lang,Arslan",39.5,107.15,"P","PPL",FALSE,TRUE,2,3,0,1,"Chinese"
1817875,"Arbas","arbas","",39.5,107.1,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
1818126,"Alxa Zuoqi","alxa zuoqi","A-la-shan-tso Ch'i,A-la-shan-tso Ch’i,Alashan,Alashan Zuo Qi,Alashan Zuoqi,Alxa,Alxa Zuoqi,a la shan,a la shan zuo qi,Ālāshàn Zuǒ Qí,阿拉善,阿拉善左旗",39.42846,105.3952,"A","ADM3",FALSE,TRUE,1,5,0,4,"Chinese"
1818127,"Alxa Youqi","alxa youqi","A-la-shan-yu Ch'i,A-la-shan-yu Ch’i,Alashan,Alashan Youqi,Alxa,Alxa Youqi,a la shan,a la shan you qi,阿拉善,阿拉善右旗",40.13182,102.74118,"A","ADM3",FALSE,TRUE,2,5,0,3,"Chinese"
1818128,"Alxa Meng","alxa meng","Alashan Meng,Alxa,Alxa Meng,a la shan,a la shan meng,阿拉善,阿拉善盟",40.48087,102.84579,"A","ADM2",FALSE,FALSE,5,4,1,0,"Mongolian"
1818130,"Altan Xiret","altan xiret","A-t'eng-hsi-lien,A-t’eng-hsi-lien,Altan Xiret,Atengxilian,Atengxilian Zhen,Ejin Horo Qi,I-chin-huo-lo-ch'i,I-chin-huo-lo-ch’i,Yijinhuoluo Qi,a teng xi lian,a teng xi lian zhen,yi jin huo luo qi,伊金霍洛旗,阿腾席连,阿腾席连镇",39.57722,109.75278,"P","PPLA4",TRUE,FALSE,7,8,3,4,"Chinese"
1818151,"Ailibugai","ailibugai","Ailibugai,Eribugai,Eribugai Sumu,e ri bu gai,e ri bu gai su mu,额日布盖,额日布盖苏木",38.86667,101.56667,"P","PPLA4",FALSE,FALSE,5,7,0,2,"Chinese"
1818167,"Aguin Sum","aguin sum","A-kuei-miao,Aguin Sum",39.63333,103,"P","PPL",FALSE,TRUE,6,7,0,1,"Chinese"
1900506,"Zhaoyoufang","zhaoyoufang","Chao-yu-fang,Zhaoyoufang",39.90833,109.94167,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
1900507,"Hantai","hantai","",39.84083,109.80694,"P","PPL",FALSE,FALSE,4,4,0,0,"Tie"
1900508,"Burd Liang","burd liang","Bu'erduliang,Burd Liang,Bu’erduliang",39.73611,109.93361,"P","PPL",TRUE,FALSE,8,6,3,1,"Mongolian"
1900509,"Hutung Miao","hutung miao","Ho-t'ung-miao,Ho-t’ung-miao,Hutung Miao",39.65944,109.49361,"P","PPL",FALSE,FALSE,9,9,0,0,"Tie"
1900511,"Yuanjiahao","yuanjiahao","Tal Hao,Yuanjiahao",39.78556,110.13556,"P","PPL",FALSE,FALSE,6,10,0,4,"Chinese"
1901178,"Bulen","bulen","Bulen,Hou-pu-lien",39.34139,109.89778,"P","PPL",FALSE,FALSE,4,3,1,0,"Mongolian"
1902403,"Wuyi Nongchang","wuyi nongchang","Wuyi Nongchang",39.79139,106.77083,"P","PPLF",FALSE,FALSE,12,12,0,0,"Tie"
1902404,"Hoyor Qaidam Sum","hoyor qaidam sum","Ha-pi-hai Miao,Hoyor Qaidam Sum",39.86361,108.51556,"P","PPL",TRUE,TRUE,12,12,3,3,"Tie"
1902405,"Erdaokan","erdaokan","Erdaokan,Erh-tao-k'an,Erh-tao-k’an",39.43444,106.82,"P","PPL",FALSE,FALSE,6,6,1,1,"Tie"
1902407,"Taoli","taoli","",38.64556,106.83222,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
1913267,"Weijiamao","weijiamao","",39.57194,111.35,"P","PPL",FALSE,TRUE,5,10,1,6,"Chinese"
1913268,"Xiaomiaozi","xiaomiaozi","Xiaomiaozi,xiao miao zi,小庙子",39.91778,111.65444,"P","PPLA4",FALSE,TRUE,5,8,0,3,"Chinese"
2028234,"Ku-erh-pan-hu-tu-ko-kao-le","ku-erh-pan-hu-tu-ko-kao-le","Ku-erh-pan-hu-tu-ko-kao-le,Yamaan Usni Sayr,Yamaan Usnï Sayr",41.53333,103.83333,"H","WAD",FALSE,FALSE,4,3,1,0,"Mongolian"
2028459,"Tun-ta-cha-ta-kai-kao-le","tun-ta-cha-ta-kai-kao-le","Tun-ta-cha-ta-kai-kao-le,Ulaan Balgasni Sayr,Ulaan Balgasnï Sayr",41.56667,104,"H","WAD",FALSE,FALSE,5,4,1,0,"Mongolian"
2028670,"A-ken-wu-su-kao-le","a-ken-wu-su-kao-le","A-ken-wu-su-kao-le,Tsagaan Uulin Sayr,Tsagaan Uulïn Sayr",41.75,103.21667,"H","WAD",FALSE,FALSE,3,3,1,1,"Tie"
2028866,"Tooroyt Sayr","tooroyt sayr","T'ao-jui-t'u-kao-le,Tooroyt Sayr,T’ao-jui-t’u-kao-le",41.65,103.53333,"H","WAD",TRUE,FALSE,8,7,2,1,"Mongolian"
2029294,"Sha-t’ing-kao-le","sha-t'ing-kao-le","Sha-t'ing-kao-le,Sha-t’ing-kao-le,Shatin Sayr,Shatïn Sayr",41.56667,104,"H","WAD",FALSE,FALSE,4,3,1,0,"Mongolian"
2029302,"Sha-erh-t’ao-le-kai-chun-kao-le","sha-erh-t'ao-le-kai-chun-kao-le","Sha-erh-t'ao-le-kai-chun-kao-le,Sha-erh-t’ao-le-kai-chun-kao-le,Shar Tolgoyn Dzuun Sayr,Shar Tolgoyn Dzüün Sayr",41.45,103.65,"H","WAD",FALSE,FALSE,7,6,1,0,"Mongolian"
2029319,"Sha-erh-hu-la-sen-kao-le","sha-erh-hu-la-sen-kao-le","Sha-erh-hu-la-sen-kao-le,Shar Hulsin Sayr,Shar Hulsïn Sayr",41.76667,102.95,"H","WAD",FALSE,FALSE,5,4,1,0,"Mongolian"
2029882,"Naran Bulagiyn Ovoo","naran bulagiyn ovoo","Ch'a-kan-ao-pao,Ch’a-kan-ao-pao,Naran Bulagiyn Ovoo",40.05,106.06667,"T","HLL",TRUE,FALSE,16,11,5,0,"Mongolian"
2031877,"Demchiyn Nuur","demchiyn nuur","Demchiyn Nuur,Te-mu-ch'in-no-erh,Te-mu-ch’in-no-erh",48.98333,118.51667,"H","LK",TRUE,FALSE,10,4,6,0,"Mongolian"
2033051,"Horinger Xian","horinger xian","Helinge'er,Helinge'er Xian,Helinge’er,Helinge’er Xian,Ho-lin-ko-erh Hsien,Horinger,Horinger Xian,he lin ge er,he lin ge er xian,和林格尔,和林格尔县",40.38612,111.81886,"A","ADM3",FALSE,FALSE,10,12,1,3,"Chinese"
2033052,"Ershibaqingcun","ershibaqingcun","Erh-shih-pa-ch'ing-ts'un,Erh-shih-pa-ch’ing-ts’un,Ershibaqingcun",41.55,113.86667,"P","PPL",FALSE,TRUE,9,12,1,4,"Chinese"
2033066,"Zhuozi Xian","zhuozi xian","Cho-tzu Hsien,Zhuozi,Zhuozi Xian,zhuo zi,zhuo zi xian,卓资,卓资县",40.92682,112.5479,"A","ADM3",FALSE,TRUE,4,9,0,5,"Chinese"
2033067,"Zhuozishan","zhuozishan","Cho-tzu,Cho-tzu-shan,Chotzushanchen,Zhuozi,Zhuozi Xian,Zhuozishan,Zhuozishan Zhen,zhuo zi shan,zhuo zi shan zhen,zhuo zi xian,卓资县,卓资山,卓资山镇",40.89917,112.56028,"P","PPLA3",FALSE,TRUE,5,8,0,3,"Chinese"
2033114,"Zhirui","zhirui","",42.83333,117.8,"P","PPL",FALSE,TRUE,3,4,0,1,"Chinese"
2033132,"Zhengxiangbai Qi","zhengxiangbai qi","All Bordered White Banner,Cheng-hsiang-pai Ch'i,Cheng-hsiang-pai Ch’i,Xulun Hobot Qagan,Xulun Hobot Qagan Qi,Zhengxiangbai,Zhengxiangbai Qi,zheng xiang bai,zheng xiang bai qi,正镶白,正镶白旗",42.53226,114.99251,"A","ADM3",FALSE,TRUE,10,15,1,6,"Chinese"
2033134,"Zhenglan Qi","zhenglan qi","All Blue Banner,Cheng-lan Ch'i,Cheng-lan Ch’i,Xulun Hoh Qi,Zhenglan,Zhenglan Qi,zheng lan,zheng lan qi,正蓝,正蓝旗",42.5419,115.96169,"A","ADM3",FALSE,FALSE,9,9,1,1,"Tie"
2033154,"Zhaopo","zhaopo","",40.31667,110.5,"P","PPL",FALSE,FALSE,4,4,0,0,"Tie"
2033156,"Zhaojunmu","zhaojunmu","",40.75,111.8,"S","HSTS",FALSE,TRUE,6,8,0,2,"Chinese"
2033191,"Zhangjiayao","zhangjiayao","",43.96667,123.21667,"P","PPL",FALSE,TRUE,6,11,0,5,"Chinese"
2033206,"Zhanggao","zhanggao","",40.72361,113.71722,"P","PPL",FALSE,FALSE,5,6,0,1,"Chinese"
2033214,"Qaidam","qaidam","Qaidam,Zhandanzhao",40.35278,109.68639,"P","PPL",FALSE,TRUE,3,4,1,2,"Chinese"
2033219,"Zhaijiacun","zhaijiacun","Chai-chia-ts'un,Chai-chia-ts’un,Zhaijiacun",41.73333,113.45,"P","PPL",FALSE,TRUE,5,9,0,4,"Chinese"
2033224,"Zalantun Shi","zalantun shi","Buteha Banner,Butha Qi,Pu-t'e-ha Ch'i,Pu-t’e-ha Ch’i,Put'eha Banner,Put’eha Banner,Zalantun,Zalantun Shi,Zhalantun,Zhalantun Shi,bu te ha qi,zha lan tun,zha lan tun shi,布特哈旗,扎兰屯,扎兰屯市",47.93908,122.54201,"A","ADM3",FALSE,FALSE,9,9,0,0,"Tie"
2033225,"Zhalantun","zhalantun","Butha Qi,Cha-lan-tun,Chzhalan'tun',Chzhalantun,Cjalanjtunj,NZL,Pu-t'e-ha-ch'i,Pu-t’e-ha-ch’i,Tsa-lan-t'un,Tsa-lan-t’un,Xinghua,Xinghua Jiedao,Ya-lu,Ya-lu-hsien,Zalantun,Zhalantun,Zhalantun Shi,bu te ha qi,xing hua,xing hua jie dao,zha lan tun,zha lan tun shi,Чжаланьтунь,兴华,兴华街道,布特哈旗,扎兰屯,扎兰屯市",48.00945,122.73651,"P","PPLA3",FALSE,FALSE,7,7,0,0,"Tie"
2033228,"Yutiangao","yutiangao","Yu-t'ien-kao,Yutiangao,Yü-t’ien-kao",42.84056,119.76889,"P","PPL",FALSE,TRUE,6,7,0,1,"Chinese"
2033262,"Yulin","yulin","Yulin,yu lin,育林",49.8377,121.26675,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
2033265,"Yuliangpu","yuliangpu","",43.41667,121.98333,"P","PPL",FALSE,FALSE,7,7,0,0,"Tie"
2033268,"Yujuncun","yujuncun","",46.03333,119.83333,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
2033290,"Yuanlin","yuanlin","Juan'lin',Yuanlin,Yuanlin Zhen,yuan lin,yuan lin zhen,Юаньлинь,原林,原林镇",49.88546,121.38735,"P","PPLA4",FALSE,FALSE,4,5,0,1,"Chinese"
2033291,"Yuanbaoshan Zhan","yuanbaoshan zhan","Yuan-pao-shan,Yuanbaoshan Zhan,Yüan-pao-shan",42.23667,119.23389,"S","RSTN",FALSE,FALSE,11,13,0,2,"Chinese"
2033297,"Youyi Shuiku","youyi shuiku","Youyi Shuiku,you yi shui ku,友谊水库",40.8506,114.01192,"H","RSV",FALSE,FALSE,10,10,0,0,"Tie"
2033303,"Yongxing","yongxing","",40.445,112.26389,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
2033306,"Yongshunbu","yongshunbu","Yongshunbu,Yung-shun-p'u-ts'un,Yung-shun-pao,Yung-shun-pao-ts'un,Yung-shun-pao-ts’un,Yung-shun-p’u-ts’un",41.62222,113.64167,"P","PPL",FALSE,FALSE,8,8,0,0,"Tie"
2033310,"Yongsheng","yongsheng","",41.08333,107.25,"P","PPL",FALSE,FALSE,8,7,1,0,"Mongolian"
2033332,"Yong’an","yong'an","Yong'an,Yong'an Zhen,Yong’an,Yong’an Zhen,yong an,yong an zhen,永安,永安镇",45.81318,121.64068,"P","PPLA4",FALSE,FALSE,2,2,0,0,"Tie"
2033334,"Yolin Mod","yolin mod","Yao-li-mao-tu,Yolin Mod",44.11667,122.25,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
2033342,"Yitulihe","yitulihe","I-t'u-li-ho,I-tuli,I-t’u-li-ho,Yitulihe,Yitulihe Zhen,yi tu hei he,yi tu hei he zhen,伊图黑河,伊图黑河镇",50.6351,121.56766,"P","PPLA4",FALSE,FALSE,6,6,1,1,"Tie"
2033352,"Yin Shan","yin shan","Yin Shan,Yin-shan Shan-mo",41.28194,108.8025,"T","MTS",FALSE,FALSE,6,6,0,0,"Tie"
2033360,"Yin He","yin he","Yin He,Yin Ho",42.31667,118.61667,"H","STM",FALSE,FALSE,5,5,1,1,"Tie"
2033361,"Yinhao","yinhao","Yinhao,yin hao,银号",41.11959,110.30635,"P","PPLA4",FALSE,FALSE,4,4,0,0,"Tie"
2033382,"Yingchen","yingchen","",49.6,124.03333,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
